variant,label,similarity,a_row,b_row,a_model,b_model,a_size,b_size,a_source,b_source,a_url,b_url,a_name,b_name,label_detail
bäddsoffa,samma_modell,0.6704,30125,90959,friheten,friheten,divan,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24702459/67ef83aa-99e8-4fe6-a0b1-52a87b43bb5c,https://images.blocketcdn.se/dynamic/default/item/24760610/abc3d4ae-afb8-40f5-8c23-a782d814a681,IKEA FRIHETEN bäddsoffa,Bäddsoffa IKEA Friheten inklusive bäddmadrass,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.7178,23068,27606,ektorp,ektorp,,3-sits,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24624245/fc3d7a9b-7639-4d73-9f3f-bd287666ce5a,https://images.blocketcdn.se/dynamic/default/item/24393987/0a3fd54c-4087-42ab-9753-29d6d3238693,Bäddsoffa,IKEA Ektorp 3-sits bäddsoffa - mycket bekväm med extra klädsel,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.7129,25183,30702,friheten,friheten,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24715464/44ffae19-9c91-4ebe-9a34-4a04cfbf9b71,https://images.blocketcdn.se/dynamic/default/item/24332270/8330f4aa-6e7d-48fc-8700-b0a50b1cadb3,”Friheten” hörnbäddsoffa från Ikea med förvaring.,IKEA FRIHETEN hörnbäddsoffa – Grå | Fint skick,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.7998,25373,32276,vimle,vimle,,divan,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24551236/fff87a60-fd0c-4e28-99ba-7adaff277b09,https://images.blocketcdn.se/dynamic/default/item/24038980/cc459266-9cb3-4857-abe8-f7f4f444a769,Bäddsoffa IKEA VIMLE.,Bäddsoffa Vimle,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.6367,7795,27606,ektorp,ektorp,2-sits,3-sits,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_4808232_7e289cc31f.jpg,https://images.blocketcdn.se/dynamic/default/item/24393987/0a3fd54c-4087-42ab-9753-29d6d3238693,"BÄDDSOFFA, 2-sits, ""Ektorp"", IKEA, överdragsklädsel från Bemz, 1990-tal.",IKEA Ektorp 3-sits bäddsoffa - mycket bekväm med extra klädsel,samma_modell_annan_variant
bäddsoffa,samma_modell,0.8359,25386,26438,vimle,vimle,,5-sits,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24538127/367eedb8-054c-47c9-8499-fd4331ded1f2,https://images.blocketcdn.se/dynamic/default/item/24185913/67390b76-a0d8-48ef-a9e7-f3be1b5e1ad7,VIMLE Bäddsoffa,"5 sits hörnsoffa/bäddsoffa från Ikea Vimle, inköpt 2022",samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.7866,31319,33441,gronlid,gronlid,,3-sits,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23540901/681e506e-e48f-4ad8-89ad-ca5ba61ed18c,https://images.blocketcdn.se/dynamic/default/item/24716504/935e2ae8-b8d6-407b-aebb-576b73d4e1b2,Grönlid bäddsoffa från IKEA,3-sits bäddsoffa och fotpall,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.7617,25883,30931,friheten,friheten,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23756614/2a46957a-740d-4c47-a91f-9cf841dbc521,https://images.blocketcdn.se/dynamic/default/item/22322326/ca244117-5137-4f7e-88d4-abf7e8d1171a,Friheten bäddsoffa,IKEA bäddsoffa Friheten,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.7563,25183,91025,friheten,friheten,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24715464/44ffae19-9c91-4ebe-9a34-4a04cfbf9b71,https://images.blocketcdn.se/dynamic/default/item/24755236/33407d74-bab3-46c6-93d8-fdfddd602cda,”Friheten” hörnbäddsoffa från Ikea med förvaring.,IKEA bäddsoffa grå Friheten + ryggkudde Klagshamn,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.7422,31740,91067,gronlid,gronlid,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24613065/f3f6f4a0-1bde-4f0b-a101-d7a1f8279541,https://images.blocketcdn.se/dynamic/default/item/24747851/fdbe02a2-b803-4a29-b63f-163f8b2408d6,IKEA GRÖNLID Hörn bäddsoffa (140 säng) med förvaring – mycket fint skick,Grönlid bäddsoffa,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.647,29788,31397,friheten,friheten,divan,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23734654/ddff3ddf-21ef-40ea-b163-7a2516f7620b,https://images.blocketcdn.se/dynamic/default/item/23312677/6f276ebd-bd3c-4a2e-93c8-f0218e88e8e5,Bäddsoffa IKEA FRIHETEN,Bäddsoffa FRIHETEN,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.8267,29310,31094,friheten,friheten,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/21320426/d5bf0905-bd01-4111-85e2-58200707dc28,https://images.blocketcdn.se/dynamic/default/item/23892595/e0710f75-7af9-4e38-964d-aa468658e649,Hörnbäddsoffa från Ikea med förvaring,Bäddsoffa friheten serien,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.6748,24222,30125,friheten,friheten,,divan,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23961709/584dbc2e-0e23-421a-9e4d-f0aa84dbdb6b,https://images.blocketcdn.se/dynamic/default/item/24702459/67ef83aa-99e8-4fe6-a0b1-52a87b43bb5c,Bäddsoffa Friheten,IKEA FRIHETEN bäddsoffa,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.5146,28562,32276,vimle,vimle,,divan,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23524685/eefd8e9c-c41c-4848-aa4a-a689d2ca0f2a,https://images.blocketcdn.se/dynamic/default/item/24038980/cc459266-9cb3-4857-abe8-f7f4f444a769,Bäddsoffa Vimle,Bäddsoffa Vimle,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.585,23033,28495,kivik,kivik,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24639777/4e0ec577-9317-47de-bfb2-55f09c3456e2,https://images.blocketcdn.se/dynamic/default/item/20442248/c20828da-4b4f-455b-9ab6-64b11998339d,Kivik 1 sits bäddsoffa Gunnared säljes,fåtölj bäddsoffa 1 sits,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.7896,25783,32037,vimle,vimle,,3-sits,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23947560/13887aed-ff2d-448c-b1d1-568a5e85647d,https://images.blocketcdn.se/dynamic/default/item/24327890/d9afc083-fffd-48db-b59f-468fb98ad255,Bäddsoffa i svart skinn. Mod Vimle från IKEA,VIMLE 3 sits bäddsoffa,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.8018,31886,91067,gronlid,gronlid,3-sits,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24508793/3695f19a-659f-4108-916a-7a8b9f60e85a,https://images.blocketcdn.se/dynamic/default/item/24747851/fdbe02a2-b803-4a29-b63f-163f8b2408d6,IKEA Grönlid bäddsoffa 3-sits grön,Grönlid bäddsoffa,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.8438,30931,31397,friheten,friheten,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/22322326/ca244117-5137-4f7e-88d4-abf7e8d1171a,https://images.blocketcdn.se/dynamic/default/item/23312677/6f276ebd-bd3c-4a2e-93c8-f0218e88e8e5,IKEA bäddsoffa Friheten,Bäddsoffa FRIHETEN,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.6475,31678,34876,gronlid,gronlid,,3-sits,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24653048/6d0a398d-cb14-4165-9eb0-d60347e68411,https://images.blocketcdn.se/dynamic/default/item/23834783/37120d2f-a4b8-46d9-b654-61aea9150698,IKEA Grönlid Bäddsoffa,GRÖNLID - IKEA 3-sits bäddsoffa + puff med förvaring,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.7236,30125,30702,friheten,friheten,divan,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24702459/67ef83aa-99e8-4fe6-a0b1-52a87b43bb5c,https://images.blocketcdn.se/dynamic/default/item/24332270/8330f4aa-6e7d-48fc-8700-b0a50b1cadb3,IKEA FRIHETEN bäddsoffa,IKEA FRIHETEN hörnbäddsoffa – Grå | Fint skick,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.8286,23068,90838,ektorp,ektorp,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24624245/fc3d7a9b-7639-4d73-9f3f-bd287666ce5a,https://images.blocketcdn.se/dynamic/default/item/24761800/0e95add0-2eb9-4282-8e0c-4f98d2f7a132,Bäddsoffa,Ektorp bäddsoffa,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.7441,28911,29504,friheten,friheten,,3-sits,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24688538/1628cd5a-30cc-41dc-bdb0-38209aa5f3d4,https://images.blocketcdn.se/dynamic/default/item/24167379/13811568-c494-496e-955d-d479488205d4,Bäddsoffa,"3-sits bäddsoffa med förvaring, IKEA Friheten",samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.5591,23285,27407,ektorp,ektorp,,3-sits,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24537773/978516a5-ffe0-45dd-bbc8-c6a5c995a897,https://images.blocketcdn.se/dynamic/default/item/24521403/2a233348-d7f7-43c7-9d13-f8ac6aaeb811,Ektorp bäddsoffa,IKEA bäddsoffa 3-sits randig blå/vit Ektorp Pixbo,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.8188,23214,91025,friheten,friheten,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24568821/9848aa8c-b32c-4083-83bf-a34b6e3f7a32,https://images.blocketcdn.se/dynamic/default/item/24755236/33407d74-bab3-46c6-93d8-fdfddd602cda,Friheten bäddsoffa från IKEA,IKEA bäddsoffa grå Friheten + ryggkudde Klagshamn,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.793,30738,32392,friheten,friheten,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24291005/2e3abbfa-d0a3-4c88-a8f2-133bf645fc9a,https://images.blocketcdn.se/dynamic/default/item/23832443/947af641-7544-4abc-a87c-548542ffd414,IKEA Friheten Hörnbäddsoffa - Bra skick,"IKEA FRIHETEN Hörnbäddsoffa med förvaring, Bomstad svart",samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.5488,25233,25267,vimle,vimle,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24676110/dcff013b-924e-4fb5-8ee7-24af2123aef5,https://images.blocketcdn.se/dynamic/default/item/24647651/a65ff77b-ee22-4c19-beb4-e9310d597632,IKEA Vimle bäddsoffa mörkblå,Vimle Bäddsoffa i fint skick,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.7026,29115,30105,friheten,friheten,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24550855/d56611b7-79b8-4db7-bcd5-fb148c5f6319,https://images.blocketcdn.se/dynamic/default/item/24713352/cec65e0d-f012-4940-8c0f-f9254867e228,"IKEA FRIHETEN Hörnbädd soffa med förvaring, Skiftebo mörkgrå",bäddsoffa FRIHETEN,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.5903,23796,28911,friheten,friheten,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24268320/eb899197-1c59-46a6-9b72-009dbd1e9bc1,https://images.blocketcdn.se/dynamic/default/item/24688538/1628cd5a-30cc-41dc-bdb0-38209aa5f3d4,Hörnbäddsoffa ”Friheten”,Bäddsoffa,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.6929,31005,32342,friheten,friheten,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24015459/fcec20e3-d3b5-43ea-aefb-d56f71019a81,https://images.blocketcdn.se/dynamic/default/item/22122020/192341af-ff77-4131-930e-73df97cc6b34,Friheten bäddsoffa från Ikea,IKEA FRIHETEN bäddsoffa med förvaring – svart,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.139,29331,31397,friheten,friheten,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24358679/3c868006-eb9a-4dce-87c4-026ff7e38152,https://images.blocketcdn.se/dynamic/default/item/23312677/6f276ebd-bd3c-4a2e-93c8-f0218e88e8e5,Bäddsoffa från Ikea . Friheten,Bäddsoffa FRIHETEN,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.6465,29310,33918,friheten,friheten,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/21320426/d5bf0905-bd01-4111-85e2-58200707dc28,https://images.blocketcdn.se/dynamic/default/item/24527142/0317eb63-5822-441a-9188-818316fa577e,Hörnbäddsoffa från Ikea med förvaring,IKEA FRIHETEN Bäddsoffa med förvaring,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.4851,25183,88351,friheten,friheten,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24715464/44ffae19-9c91-4ebe-9a34-4a04cfbf9b71,https://images.blocketcdn.se/dynamic/default/item/24733174/afd5f491-76d1-4eb7-a506-226c366c7120,”Friheten” hörnbäddsoffa från Ikea med förvaring.,FRIHETEN Bäddsoffa med förvaring – Skiftebo mörkgrå,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.4485,25883,34442,friheten,friheten,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23756614/2a46957a-740d-4c47-a91f-9cf841dbc521,https://images.blocketcdn.se/dynamic/default/item/24193569/cfe76dfe-236c-4986-9664-a49f75742ae5,Friheten bäddsoffa,Hörnbäddsoffa med förvaring IKEA,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.7363,27381,29504,friheten,friheten,,3-sits,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24532062/ed1eef11-6cfd-4593-9d0c-589ce946acdd,https://images.blocketcdn.se/dynamic/default/item/24167379/13811568-c494-496e-955d-d479488205d4,Ikea friheten bäddsoffa köepes,"3-sits bäddsoffa med förvaring, IKEA Friheten",samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.7197,25373,31910,vimle,vimle,,2-sits,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24551236/fff87a60-fd0c-4e28-99ba-7adaff277b09,https://images.blocketcdn.se/dynamic/default/item/24480945/a2750234-7d8e-4267-b894-513b51de1ae9,Bäddsoffa IKEA VIMLE.,IKEA Vimle 2-sits bäddsoffa (2023),samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.8984,23075,23796,friheten,friheten,3-sits,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24622241/564da252-2dfb-44ae-ba2f-c9adc4590292,https://images.blocketcdn.se/dynamic/default/item/24268320/eb899197-1c59-46a6-9b72-009dbd1e9bc1,Friheten bäddsoffa IKEA 3-sits inkl bäddmadrass,Hörnbäddsoffa ”Friheten”,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.134,29331,90932,friheten,friheten,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24358679/3c868006-eb9a-4dce-87c4-026ff7e38152,https://images.blocketcdn.se/dynamic/default/item/24747324/127b1314-7e29-4f40-9c9b-2a0801eeac15,Bäddsoffa från Ikea . Friheten,Bäddsoffa Friheten från IKEA - Hörnsoffa,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.4448,24703,30125,friheten,friheten,,divan,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23616591/70296ba0-d191-4a70-8b73-c6a584ff6e3f,https://images.blocketcdn.se/dynamic/default/item/24702459/67ef83aa-99e8-4fe6-a0b1-52a87b43bb5c,IKEA bäddsoffa - FRIHETEN (bed sofa),IKEA FRIHETEN bäddsoffa,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.7192,25373,26461,vimle,vimle,,3-sits,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24551236/fff87a60-fd0c-4e28-99ba-7adaff277b09,https://images.blocketcdn.se/dynamic/default/item/24122519/063eee1a-da3f-43a9-a109-af80110ccd93,Bäddsoffa IKEA VIMLE.,Ikea Vimle bäddsoffa 3-sits,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.7949,23214,88520,friheten,friheten,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24568821/9848aa8c-b32c-4083-83bf-a34b6e3f7a32,https://images.blocketcdn.se/dynamic/default/item/24726428/2c34e1b7-4a6b-4900-9f94-459cd56ca796,Friheten bäddsoffa från IKEA,IKEA FRIHETEN hörnbäddsoffa,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.5483,25233,31910,vimle,vimle,,2-sits,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24676110/dcff013b-924e-4fb5-8ee7-24af2123aef5,https://images.blocketcdn.se/dynamic/default/item/24480945/a2750234-7d8e-4267-b894-513b51de1ae9,IKEA Vimle bäddsoffa mörkblå,IKEA Vimle 2-sits bäddsoffa (2023),samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.6714,30749,31094,friheten,friheten,3-sits,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24279632/c9f6af65-8ddc-4721-8069-4c067a627de6,https://images.blocketcdn.se/dynamic/default/item/23892595/e0710f75-7af9-4e38-964d-aa468658e649,Brun bäddsoffa 3-sits ikea friheten🤎,Bäddsoffa friheten serien,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.5859,21479,25233,vimle,vimle,3-sits,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24306526/4a7169f4-9663-4da9-9a09-c37a99a93335,https://images.blocketcdn.se/dynamic/default/item/24676110/dcff013b-924e-4fb5-8ee7-24af2123aef5,VIMLE 3-sits bäddsoffa,IKEA Vimle bäddsoffa mörkblå,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.6479,26438,31910,vimle,vimle,5-sits,2-sits,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24185913/67390b76-a0d8-48ef-a9e7-f3be1b5e1ad7,https://images.blocketcdn.se/dynamic/default/item/24480945/a2750234-7d8e-4267-b894-513b51de1ae9,"5 sits hörnsoffa/bäddsoffa från Ikea Vimle, inköpt 2022",IKEA Vimle 2-sits bäddsoffa (2023),samma_modell_annan_variant
bäddsoffa,samma_modell,0.7456,25883,88488,friheten,friheten,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23756614/2a46957a-740d-4c47-a91f-9cf841dbc521,https://images.blocketcdn.se/dynamic/default/item/24744213/a14e2ccd-0580-4f0c-a6c2-9f67f444d939,Friheten bäddsoffa,Fint Friheten bäddsoffa Ikea,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.7031,33918,91025,friheten,friheten,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24527142/0317eb63-5822-441a-9188-818316fa577e,https://images.blocketcdn.se/dynamic/default/item/24755236/33407d74-bab3-46c6-93d8-fdfddd602cda,IKEA FRIHETEN Bäddsoffa med förvaring,IKEA bäddsoffa grå Friheten + ryggkudde Klagshamn,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.8071,30738,90959,friheten,friheten,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24291005/2e3abbfa-d0a3-4c88-a8f2-133bf645fc9a,https://images.blocketcdn.se/dynamic/default/item/24760610/abc3d4ae-afb8-40f5-8c23-a782d814a681,IKEA Friheten Hörnbäddsoffa - Bra skick,Bäddsoffa IKEA Friheten inklusive bäddmadrass,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.4519,22855,28911,friheten,friheten,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/21455493/f344637d-53c1-4925-af05-6ec0a2d7c45c,https://images.blocketcdn.se/dynamic/default/item/24688538/1628cd5a-30cc-41dc-bdb0-38209aa5f3d4,Ikea bäddsoffa Friheten 2st 2500kr/st,Bäddsoffa,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.5854,27381,30702,friheten,friheten,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24532062/ed1eef11-6cfd-4593-9d0c-589ce946acdd,https://images.blocketcdn.se/dynamic/default/item/24332270/8330f4aa-6e7d-48fc-8700-b0a50b1cadb3,Ikea friheten bäddsoffa köepes,IKEA FRIHETEN hörnbäddsoffa – Grå | Fint skick,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.6577,22823,30091,friheten,friheten,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/22756463/4b8ccac8-203d-4640-a02b-18341f5f26d1,https://images.blocketcdn.se/dynamic/default/item/24717877/6f0c8e01-24cd-40d2-ab8b-f2ee48b2da76,Snygg bäddsoffa,IKEA FRIHETEN bäddsoffa med förvaring + 5 kuddar,samma_modell_okänd_storlek
bäddsoffa,samma_modell,0.752,23068,27407,ektorp,ektorp,,3-sits,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24624245/fc3d7a9b-7639-4d73-9f3f-bd287666ce5a,https://images.blocketcdn.se/dynamic/default/item/24521403/2a233348-d7f7-43c7-9d13-f8ac6aaeb811,Bäddsoffa,IKEA bäddsoffa 3-sits randig blå/vit Ektorp Pixbo,samma_modell_okänd_storlek
fotpall,olika_modell,0.0973,93931,27708,poang,stocksund,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_4660486_c9d69c200d.jpg,https://images.blocketcdn.se/dynamic/default/item/24326200/cc2133dc-7053-4189-8fa8-3c30ca63e97d,"FÅTÖLJ med FOTPALL, ""Poäng"", Noboru Nakamura för IKEA.",Stocksund fotpall,olika_modell
fotpall,olika_modell,0.1942,2996,29285,lamino,soderhamn,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_5040708_2aba1ea3d2.jpg,https://images.blocketcdn.se/dynamic/default/item/24220587/088f76b2-ab26-45a7-b953-a23c3d6efb95,"1 par fåtöljer med fotpall, ""Lamino"", bok, grått fårskinn, Swedese, märkta. yngv",fotpall Söderhamn,olika_modell
fotpall,olika_modell,0.5537,23435,28405,ektorp,soderhamn,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24338928/ebe4e1ac-8bca-4218-b5df-b908fc064533,https://images.blocketcdn.se/dynamic/default/item/19184824/0fcc1f5f-145c-4048-b998-2ffe428efc65,Fotpall,Fotpall soffpall IKEA svart 100x100 cm,olika_modell
fotpall,olika_modell,0.3174,94035,22904,lamino,strandmon,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_4691464_32e79e6fe4.jpg,https://images.blocketcdn.se/dynamic/default/item/24693780/725c8844-2a4e-4483-94e0-7c38e3398132,"Fåtölj med fotpall, ""Lamino"", Swedese, stomme i bok, klädda med fårskinn. yngve ",Fåtölj med fotpall - Strandmon,olika_modell
fotpall,olika_modell,0.3884,24275,27937,strandmon,poang,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23930415/3003b432-4e86-4875-9141-3f4845f03df6,https://images.blocketcdn.se/dynamic/default/item/24161591/bd7053a2-035c-4efe-9b36-372a57e3fb94,Fåtölj + Matchade Puff - Uppsala,IKEA Pöang med fotpall,olika_modell
