truth_base,truth_type,token,price_kind,blocked,image_share,blind text|type,blind text|base,blind text|source,blind text|kronor,blind text|ratio,text+prior|type,text+prior|base,text+prior|source,text+prior|kronor,text+prior|ratio,bild (familj)|type,bild (familj)|base,bild (familj)|source,bild (familj)|kronor,bild (familj)|ratio,text+prior+bild|type,text+prior+bild|base,text+prior+bild|source,text+prior+bild|kronor,text+prior+bild|ratio,gammal platt klassificerare|type,gammal platt klassificerare|kronor,gammal platt klassificerare|ratio
fotpall,fotpall,oliv,asking,1,0.974,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,forvaring,asking,1,0.919,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,forvaringspall,asking,1,0.71,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,rokokostil,realized,1,0.509,,,,,,,,,,,,,,,,,,,,,okänd,,
fotpall,fotpall,boconcept,asking,1,0.491,,,,,,,,,,,,,,,,,,,,,fotpall,0.0,1.0
fotpall,fotpall,fatboy,asking,1,0.301,,,,,,fotpall,fotpall,prior,0.0,1.0,,,,,,fotpall,fotpall,prior,0.0,1.0,okänd,,
fotpall,fotpall,soffmodul,asking,1,0.602,,,,,,soffa,soffa,prior,108.5,0.845,,,,,,soffa,soffa,prior,108.5,0.845,fotpall,0.0,1.0
fotpall,fotpall,jotex,asking,1,0.882,,,,,,,,,,,sanggavel,sanggavel,image,435.0,1.6214285714285714,sanggavel,sanggavel,image,435.0,1.6214285714285714,sänggavel,,
fotpall,fotpall,mio,asking,1,0.918,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,elegant,asking,1,0.756,,,,,,,,,,,bord,bord,image,500.0,1.5,bord,bord,image,500.0,1.5,bord,500.0,1.5
fotpall,fotpall,forvaring,asking,1,0.511,,,,,,,,,,,,,,,,,,,,,okänd,,
fotpall,fotpall,roma,asking,1,1.0,,,,,,sang,sang,prior,2450.0,2.5806451612903225,fotpall,fotpall,image,0.0,1.0,sang,sang,prior,2450.0,2.5806451612903225,fotpall,0.0,1.0
fotpall,fotpall,sammetspuff,asking,1,0.76,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,mio,asking,1,0.578,,,,,,,,,,,,,,,,,,,,,okänd,,
fotpall,fotpall,vimle,asking,1,0.616,,,,,,,,,,,,,,,,,,,,,fotpall,0.0,1.0
fotpall,fotpall,karlstad,asking,1,0.527,,,,,,soffa,soffa,prior,950.0,3.111111111111111,,,,,,soffa,soffa,prior,950.0,3.111111111111111,fotpall,0.0,1.0
fotpall,fotpall,sittpuffar,asking,1,0.871,,,,,,,,,,,stol,stol,image,,,stol,stol,image,,,fåtölj,,
fotpall,fotpall,ellos,asking,1,0.614,,,,,,,,,,,,,,,,,,,,,fotpall,0.0,1.0
fotpall,fotpall,yngve,asking,1,0.944,,,,,,stol,stol,prior,3000.0,0.25,stol,stol,image,3000.0,0.25,stol,stol,prior,3000.0,0.25,fåtölj,,
fotpall,fotpall,forvaring,asking,3,0.861,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,stallbar,realized,1,0.312,,,,,,,,,,,,,,,,,,,,,okänd,,
fotpall,fotpall,lamino,realized,1,0.505,,,,,,stol,stol,prior,858.0,1.3663535439795047,,,,,,stol,stol,prior,858.0,1.3663535439795047,okänd,,
fotpall,fotpall,lackat,asking,1,0.468,,,,,,,,,,,,,,,,,,,,,soffa,,
fotpall,fotpall,ben,asking,1,0.696,,,,,,,,,,,,,,,,,,,,,fotpall,0.0,1.0
fotpall,fotpall,home,asking,1,0.751,,,,,,,,,,,soffa,soffa,image,4350.0,8.25,soffa,soffa,image,4350.0,8.25,soffa,4350.0,8.25
fotpall,fotpall,bruno,asking,1,0.834,,,,,,,,,,,stol,stol,image,5150.0,0.42134831460674155,stol,stol,image,5150.0,0.42134831460674155,fotpall,0.0,1.0
fotpall,fotpall,mio,asking,1,0.673,,,,,,,,,,,,,,,,,,,,,soffa,3100.0,8.75
fotpall,fotpall,rowico,asking,1,0.576,,,,,,,,,,,,,,,,,,,,,fotpall,0.0,1.0
fotpall,fotpall,sypuff,asking,1,0.451,,,,,,,,,,,,,,,,,,,,,okänd,,
fotpall,fotpall,saljs,asking,1,0.443,,,,,,,,,,,,,,,,,,,,,bord,313.0,1.611328125
fotpall,fotpall,modell,asking,1,0.789,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,mio,asking,1,0.337,,,,,,,,,,,,,,,,,,,,,soffa,3100.0,8.75
fotpall,fotpall,mio,asking,1,0.529,,,,,,,,,,,,,,,,,,,,,fotpall,0.0,1.0
fotpall,fotpall,franska,realized,1,0.611,,,,,,,,,,,,,,,,,,,,,fotpall,0.0,1.0
fotpall,fotpall,fotpallar,asking,1,0.788,,,,,,stol,stol,prior,1074.0,3.685,stol,stol,image,1074.0,3.685,stol,stol,prior,1074.0,3.685,stol,1074.0,3.685
fotpall,fotpall,johanson,asking,1,0.867,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,kivik,asking,1,0.689,,,,,,soffa,soffa,prior,900.0,2.5,,,,,,soffa,soffa,prior,900.0,2.5,soffa,900.0,2.5
fotpall,fotpall,bolia,asking,1,0.975,,,,,,,,,,,soffa,soffa,image,3700.0,3.0555555555555554,soffa,soffa,image,3700.0,3.0555555555555554,soffa,3700.0,3.0555555555555554
fotpall,fotpall,sittpuffar,asking,1,0.763,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,gustaviansk,asking,1,0.822,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,sandared,asking,1,0.878,,,,,,fotpall,fotpall,prior,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,prior,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,kivik,asking,1,0.802,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,fynda,asking,1,0.789,,,,,,,,,,,stol,stol,image,501.0,2.6755852842809364,stol,stol,image,501.0,2.6755852842809364,stol,501.0,2.6755852842809364
fotpall,fotpall,sandhamn,asking,1,1.0,,,,,,,,,,,soffa,soffa,image,,,soffa,soffa,image,,,soffa,,
fotpall,fotpall,poang,asking,1,0.733,,,,,,stol,stol,prior,350.0,2.1666666666666665,stol,stol,image,350.0,2.1666666666666665,stol,stol,prior,350.0,2.1666666666666665,fotpall,0.0,1.0
fotpall,fotpall,morkbla,asking,1,0.85,,,,,,,,,,,soffa,soffa,image,2800.0,6.6,soffa,soffa,image,2800.0,6.6,soffa,2800.0,6.6
fotpall,fotpall,fotpallar,asking,1,0.779,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,mio,asking,1,0.709,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,ektorp,asking,1,0.361,,,,,,,,,,,,,,,,,,,,,okänd,,
fotpall,fotpall,sweef,asking,1,0.87,,,,,,,,,,,soffa,soffa,image,7500.0,4.75,soffa,soffa,image,7500.0,4.75,soffa,7500.0,4.75
fotpall,fotpall,roterbar,asking,1,0.888,,,,,,,,,,,stol,stol,image,,,stol,stol,image,,,fotpall,0.0,1.0
fotpall,fotpall,stallbar,asking,1,0.911,,,,,,sang,sang,prior,2150.0,4.583333333333333,stol,stol,image,25.0,1.0416666666666667,sang,sang,prior,2150.0,4.583333333333333,fåtölj,,
fotpall,fotpall,rotting,asking,1,0.551,,,,,,,,,,,,,,,,,,,,,okänd,,
fotpall,fotpall,nellie,asking,1,0.465,,,,,,,,,,,,,,,,,,,,,fotpall,0.0,1.0
fotpall,fotpall,forvaringspuff,asking,1,0.817,,,,,,soffa,soffa,prior,,,fotpall,fotpall,image,0.0,1.0,soffa,soffa,prior,,,fotpall,0.0,1.0
fotpall,fotpall,handgjord,asking,1,0.854,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,artwood,asking,1,0.837,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,model,asking,1,0.975,,,,,,,,,,,soffa,soffa,image,,,soffa,soffa,image,,,soffa,,
fotpall,fotpall,jotex,asking,1,0.865,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,ektorp,realized,1,0.473,,,,,,soffa,soffa,prior,385.0,4.208333333333333,,,,,,soffa,soffa,prior,385.0,4.208333333333333,fotpall,0.0,1.0
fotpall,fotpall,soderhamn,asking,1,0.681,,,,,,soffa,soffa,prior,1975.0,3.393939393939394,,,,,,soffa,soffa,prior,1975.0,3.393939393939394,fotpall,0.0,1.0
fotpall,fotpall,forvaring,asking,1,1.0,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,fatboy,asking,2,0.698,,,,,,fotpall,fotpall,prior,0.0,1.0,,,,,,fotpall,fotpall,prior,0.0,1.0,okänd,,
fotpall,fotpall,ben,realized,1,0.676,,,,,,,,,,,,,,,,,,,,,fotpall,0.0,1.0
fotpall,fotpall,sittpallar,asking,1,0.473,,,,,,,,,,,,,,,,,,,,,okänd,,
fotpall,fotpall,stalands,asking,1,0.437,,,,,,,,,,,,,,,,,,,,,fotpall,0.0,1.0
fotpall,fotpall,harper,asking,1,0.582,,,,,,,,,,,,,,,,,,,,,fotpall,0.0,1.0
fotpall,fotpall,sittpall,asking,1,0.824,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,rotting,asking,1,0.411,,,,,,,,,,,,,,,,,,,,,okänd,,
fotpall,fotpall,flower,realized,1,0.0,,,,,,,,,,,,,,,,,,,,,,,
fotpall,fotpall,sittpuffar,realized,1,1.0,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,stockholm,asking,1,0.573,,,,,,,,,,,,,,,,,,,,,okänd,,
fotpall,fotpall,howard,asking,1,0.809,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,johanson,asking,1,0.724,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,soderhamn,asking,1,0.88,,,,,,soffa,soffa,prior,1975.0,3.393939393939394,sang,sang,image,,,soffa,soffa,prior,1975.0,3.393939393939394,säng,,
fotpall,fotpall,slettvoll,asking,1,0.584,,,,,,,,,,,,,,,,,,,,,bord,,
fotpall,fotpall,mammuten,asking,1,0.657,,,,,,,,,,,,,,,,,,,,,soffa,11150.0,4.912280701754386
fotpall,fotpall,sittpuffar,asking,1,0.483,,,,,,stol,stol,prior,,,,,,,,stol,stol,prior,,,stol,,
fotpall,fotpall,mobler,asking,1,0.733,,,,,,,,,,,stol,stol,image,0.0,1.0,stol,stol,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,kivik,asking,1,0.646,,,,,,soffa,soffa,prior,900.0,2.5,,,,,,soffa,soffa,prior,900.0,2.5,fotpall,0.0,1.0
fotpall,fotpall,mobler,asking,1,0.697,,,,,,,,,,,,,,,,,,,,,fotpall,0.0,1.0
fotpall,fotpall,sandared,asking,1,0.868,,,,,,fotpall,fotpall,prior,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,prior,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,svive,asking,1,0.806,,,,,,,,,,,stol,stol,image,950.0,3.375,stol,stol,image,950.0,3.375,stol,950.0,3.375
fotpall,fotpall,soderhamn,asking,1,0.608,,,,,,,,,,,,,,,,,,,,,fotpall,0.0,1.0
fotpall,fotpall,stockholm,asking,1,0.366,,,,,,,,,,,,,,,,,,,,,fotpall,0.0,1.0
fotpall,fotpall,rune,asking,1,0.974,,,,,,,,,,,stol,stol,image,,,stol,stol,image,,,fåtölj,,
fotpall,fotpall,fotolj,asking,1,0.973,,,,,,stol,stol,prior,400.0,0.6,stol,stol,image,400.0,0.6,stol,stol,prior,400.0,0.6,fåtölj,,
fotpall,fotpall,sittpuffar,asking,1,1.0,,,,,,,,,,,soffa,soffa,image,2650.0,11.6,soffa,soffa,image,2650.0,11.6,soffa,2650.0,11.6
fotpall,fotpall,fotpallar,realized,1,1.0,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,stockholm,asking,1,0.971,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,mio,asking,1,0.892,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,nevada,asking,1,0.502,,,,,,,,,,,,,,,,,,,,,fotpall,0.0,1.0
fotpall,fotpall,jysk,asking,1,0.316,,,,,,,,,,,,,,,,,,,,,soffa,1875.0,5.6875
fotpall,fotpall,rokoko,realized,1,1.0,,,,,,,,,,,bord,bord,image,,,bord,bord,image,,,bord,,
fotpall,fotpall,mags,asking,1,0.216,,,,,,,,,,,,,,,,,,,,,okänd,,
fotpall,fotpall,sittpuffar,asking,1,0.402,,,,,,,,,,,,,,,,,,,,,okänd,,
fotpall,fotpall,klassiska,asking,1,0.281,,,,,,stol,stol,prior,,,,,,,,stol,stol,prior,,,fotpall,0.0,1.0
fotpall,fotpall,stomme,realized,1,0.669,,,,,,,,,,,,,,,,,,,,,fotpall,0.0,1.0
fotpall,fotpall,jotex,asking,1,0.544,,,,,,,,,,,,,,,,,,,,,fotpall,0.0,1.0
fotpall,fotpall,big,asking,1,0.597,,,,,,,,,,,,,,,,,,,,,fotpall,0.0,1.0
fotpall,fotpall,roda,asking,1,0.342,,,,,,,,,,,,,,,,,,,,,okänd,,
fotpall,fotpall,pernilla,asking,1,0.818,,,,,,,,,,,soffa,soffa,image,,,soffa,soffa,image,,,soffa,,
fotpall,fotpall,gustaviansk,realized,1,0.891,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,okänd,,
fotpall,fotpall,sittpuffar,asking,1,0.706,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,okänd,,
fotpall,fotpall,bruno,asking,1,0.973,,,,,,,,,,,stol,stol,image,4800.0,0.4482758620689655,stol,stol,image,4800.0,0.4482758620689655,fotpall,0.0,1.0
fotpall,fotpall,konstlader,asking,1,0.616,,,,,,stol,stol,prior,150.0,1.6,,,,,,stol,stol,prior,150.0,1.6,fotpall,0.0,1.0
fotpall,fotpall,little,asking,1,1.0,,,,,,stol,stol,prior,,,stol,stol,image,,,stol,stol,prior,,,fåtölj,,
fotpall,fotpall,2st,asking,1,0.378,,,,,,,,,,,,,,,,,,,,,hylla,25.0,1.1
fotpall,fotpall,saccosack,asking,1,1.0,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,okänd,,
fotpall,fotpall,harper,asking,1,0.761,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,lamino,realized,1,0.72,,,,,,stol,stol,prior,908.0,1.3961605584642234,fotpall,fotpall,image,0.0,1.0,stol,stol,prior,908.0,1.3961605584642234,fotpall,0.0,1.0
fotpall,fotpall,poang,asking,1,0.92,,,,,,stol,stol,prior,355.0,2.2033898305084745,stol,stol,image,355.0,2.2033898305084745,stol,stol,prior,355.0,2.2033898305084745,fåtölj,,
fotpall,fotpall,sypall,asking,1,0.739,,,,,,fotpall,fotpall,prior,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,prior,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,forvaring,asking,1,0.945,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,mio,asking,1,0.513,,,,,,,,,,,,,,,,,,,,,soffa,3100.0,8.75
fotpall,fotpall,mio,asking,1,0.773,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,grey,asking,1,0.413,,,,,,,,,,,,,,,,,,,,,soffa,3400.0,4.090909090909091
fotpall,fotpall,lang,asking,1,0.517,,,,,,,,,,,,,,,,,,,,,okänd,,
fotpall,fotpall,mio,asking,1,0.467,,,,,,,,,,,,,,,,,,,,,soffa,3100.0,8.75
fotpall,fotpall,scandinavia,realized,1,0.711,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,sittpuffar,asking,1,0.611,,,,,,,,,,,,,,,,,,,,,okänd,,
fotpall,fotpall,sitpuff,asking,1,0.471,,,,,,,,,,,,,,,,,,,,,bord,,
fotpall,fotpall,jatte,asking,1,0.78,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,forvaring,asking,1,0.915,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,poang,asking,1,0.943,,,,,,stol,stol,prior,355.0,2.2033898305084745,stol,stol,image,355.0,2.2033898305084745,stol,stol,prior,355.0,2.2033898305084745,fåtölj,,
fotpall,fotpall,sittpuffar,asking,1,0.465,,,,,,,,,,,,,,,,,,,,,fotpall,0.0,1.0
fotpall,fotpall,trastomme,asking,1,0.527,,,,,,,,,,,,,,,,,,,,,stol,,
fotpall,fotpall,laderkladd,realized,1,0.802,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,virkad,asking,1,0.774,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,mio,asking,1,0.442,,,,,,,,,,,,,,,,,,,,,soffa,3100.0,8.75
fotpall,fotpall,norr11,realized,1,0.786,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,guld,asking,1,0.948,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,cumulus,asking,1,0.869,,,,,,sang,sang,prior,,,fotpall,fotpall,image,0.0,1.0,sang,sang,prior,,,fotpall,0.0,1.0
fotpall,fotpall,saccosack,asking,1,0.745,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,okänd,,
fotpall,fotpall,mio,asking,1,0.388,,,,,,,,,,,,,,,,,,,,,okänd,,
fotpall,fotpall,sittpuffar,asking,1,0.552,,,,,,,,,,,,,,,,,,,,,fotpall,0.0,1.0
fotpall,fotpall,mio,asking,1,1.0,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,okänd,,
fotpall,fotpall,mio,asking,1,0.536,,,,,,,,,,,,,,,,,,,,,fotpall,0.0,1.0
fotpall,fotpall,70-talet,asking,1,0.654,,,,,,,,,,,,,,,,,,,,,stol,,
fotpall,fotpall,kant,realized,1,1.0,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,bruno,asking,1,0.73,,,,,,,,,,,stol,stol,image,5150.0,0.42134831460674155,stol,stol,image,5150.0,0.42134831460674155,fåtölj,,
fotpall,fotpall,2st,asking,1,0.974,,,,,,,,,,,stol,stol,image,125.0,1.5,stol,stol,image,125.0,1.5,fåtölj,,
fotpall,fotpall,fatboy,asking,1,1.0,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,okänd,,
fotpall,fotpall,forvaring,asking,1,0.923,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,135cm,asking,1,0.708,,,,,,,,,,,sang,sang,image,,,sang,sang,image,,,säng,,
fotpall,fotpall,vimle,asking,1,0.527,,,,,,soffa,soffa,prior,1800.0,2.5,,,,,,soffa,soffa,prior,1800.0,2.5,okänd,,
fotpall,fotpall,fotpuff,asking,1,0.399,,,,,,,,,,,,,,,,,,,,,fotpall,0.0,1.0
fotpall,fotpall,sweef,asking,1,1.0,,,,,,,,,,,sang,sang,image,11000.0,6.5,sang,sang,image,11000.0,6.5,säng,,
fotpall,fotpall,lamino,realized,1,0.792,,,,,,stol,stol,prior,858.0,1.3663535439795047,fotpall,fotpall,image,0.0,1.0,stol,stol,prior,858.0,1.3663535439795047,fotpall,0.0,1.0
fotpall,fotpall,popular,asking,1,0.414,,,,,,,,,,,,,,,,,,,,,soffa,,
fotpall,fotpall,mio,asking,1,0.784,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,prydnadskudde,asking,1,0.712,,,,,,,,,,,soffa,soffa,image,,,soffa,soffa,image,,,soffa,,
fotpall,fotpall,textil,realized,1,0.545,,,,,,,,,,,,,,,,,,,,,fotpall,0.0,1.0
fotpall,fotpall,samtida,realized,1,0.819,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,jotex,asking,1,0.852,,,,,,,,,,,bord,bord,image,649.5,1.927857142857143,bord,bord,image,649.5,1.927857142857143,bord,649.5,1.927857142857143
fotpall,fotpall,bella,asking,1,0.847,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,sittbank,asking,1,1.0,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,trakista,asking,1,0.508,,,,,,,,,,,,,,,,,,,,,okänd,,
fotpall,fotpall,bruno,asking,1,0.882,,,,,,,,,,,stol,stol,image,5150.0,0.42134831460674155,stol,stol,image,5150.0,0.42134831460674155,fåtölj,,
fotpall,fotpall,jotex,asking,1,0.761,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,sittpuffar,asking,1,0.446,,,,,,,,,,,,,,,,,,,,,okänd,,
fotpall,fotpall,jakobsdals,asking,1,0.382,,,,,,,,,,,,,,,,,,,,,soffa,,
fotpall,fotpall,guld,asking,1,0.915,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,pianopall,realized,1,0.707,,,,,,,,,,,bord,bord,image,25.0,0.9285714285714286,bord,bord,image,25.0,0.9285714285714286,fotpall,0.0,1.0
fotpall,fotpall,jotex,asking,1,0.901,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,patchwork,asking,1,0.866,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,handgjord,asking,1,0.479,,,,,,,,,,,,,,,,,,,,,okänd,,
fotpall,fotpall,soker,asking,1,0.922,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,bolia,asking,1,0.594,,,,,,,,,,,,,,,,,,,,,fotpall,0.0,1.0
fotpall,fotpall,del,realized,1,1.0,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,fatboy,asking,1,0.556,,,,,,,,,,,,,,,,,,,,,okänd,,
fotpall,fotpall,sittpuffar,asking,1,0.55,,,,,,,,,,,,,,,,,,,,,fåtölj,,
fotpall,fotpall,venture,asking,1,0.74,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,kuddar,asking,1,1.0,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,mio,asking,1,0.971,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,jysk,asking,1,0.701,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,vallentuna,asking,1,1.0,,,,,,,,,,,soffa,soffa,image,2400.0,5.0,soffa,soffa,image,2400.0,5.0,soffa,2400.0,5.0
fotpall,fotpall,kivik,asking,1,1.0,,,,,,,,,,,soffa,soffa,image,900.0,2.5,soffa,soffa,image,900.0,2.5,soffa,900.0,2.5
fotpall,fotpall,skinnkladsel,realized,1,0.441,,,,,,,,,,,,,,,,,,,,,soffa,2150.0,4.909090909090909
fotpall,fotpall,jotex,asking,1,0.607,,,,,,,,,,,,,,,,,,,,,fotpall,0.0,1.0
fotpall,fotpall,jute,asking,1,0.795,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,akta,asking,1,0.592,,,,,,,,,,,,,,,,,,,,,fotpall,0.0,1.0
fotpall,fotpall,boconcept,asking,1,0.44,,,,,,,,,,,,,,,,,,,,,bord,953.5,1.6356666666666666
fotpall,fotpall,andrew,asking,1,0.815,,,,,,,,,,,fotpall,fotpall,image,0.0,1.0,fotpall,fotpall,image,0.0,1.0,fotpall,0.0,1.0
fotpall,fotpall,stressless,asking,1,0.921,,,,,,,,,,,stol,stol,image,1650.0,0.43103448275862066,stol,stol,image,1650.0,0.43103448275862066,fotpall,0.0,1.0
fotpall,fotpall,landskrona,asking,1,0.699,,,,,,soffa,soffa,prior,1500.0,2.0,,,,,,soffa,soffa,prior,1500.0,2.0,soffa,1500.0,2.0
fotpall,fotpall,forvaring,asking,2,0.658,,,,,,,,,,,,,,,,,,,,,hylla,200.0,1.5
